ngcic
NGC 5252            |   GALXY   |   VIR |   13  38  15.9    |   +   4   32  33  |   13.0    |   13.2    |   1.40    |   0.9 |   10  |   S0  |   0.022975    |   PGC48189    ,   UGC8622 ,   MCG1-35-22  ,   CGCG45-56   ,   VV100   ,       ,       ,       ,       ,       ,       ,   
NGC 5253            |   GALXY   |   CEN |   13  39  55.8    |   -   31  38  30  |   10.4    |   12.8    |   5.00    |   1.9 |   45  |   S/P |   0.001358    |   PGC48334    ,   ESO445-4    ,   MCG-5-32-60 ,   UGCA369 ,   AM1337-312  ,   IRAS13370-3123  ,       ,       ,       ,       ,       ,   
NGC 5254            |   GALXY   |   VIR |   13  39  38.0    |   -   11  29  39  |   12.0    |   13.5    |   3.20    |   1.5 |   125 |   Sc  |   0.007717    |   PGC48307    ,   MCG-2-35-12 ,   IRAS13369-1114  ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5255            |   GALXY   |   UMA |   13  37  17.9    |   +   57  6   35  |   14.5    |   12.4    |   0.80    |   0.2 |   24  |   S?  |   0.023209    |   PGC48124    ,   MCG10-19-98 ,   CGCG294-51  ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5256            |   GALXY   |   UMA |   13  38  17.4    |   +   48  16  39  |   13.2    |   13.4    |   1.20    |   1.1 |   30  |   Sab/P   |   0.027863    |   PGC48192    ,   UGC8632 ,   MCG8-25-31  ,   MK266   ,   IRAS13362+4831  ,   CGCG246-21  ,   1ZW67   ,   KCPG388A    ,       ,       ,       ,   
NGC 5257            |   GALXY   |   VIR |   13  39  52.8    |   +   0   50  25  |   12.4    |   13.3    |   1.60    |   0.8 |   121 |   SBb/P   |   0.022676    |   PGC48330    ,   UGC8641 ,   MCG0-35-15  ,   CGCG17-55   ,   IRAS13373+0105  ,   UM598   ,   VV55    ,   Arp240  ,   KCPG389A    ,       ,       ,   
NGC 5258            |   GALXY   |   VIR |   13  39  57.8    |   +   0   49  54  |   12.3    |   13.4    |   1.40    |   0.9 |   22  |   SBb |   0.022539    |   PGC48338    ,   UGC8645 ,   MCG0-35-16  ,   CGCG17-56   ,   KCPG389B    ,   Arp240  ,   VV55    ,       ,       ,       ,       ,   
NGC 5259        -1  |   GALXY   |   CVN |   13  39  24.6    |   +   30  59  28  |   14.2    |   14.0    |   1.10    |   0.7 |   108 |   E4  |   0.060985    |   PGC48292    ,   MCG5-32-52  ,   CGCG161-105 ,   NPM1G+31.0291   ,   doublesystem    ,       ,       ,       ,       ,       ,       ,   
NGC 5259        -2  |   GALXY   |   CVN |   13  39  23.1    |   +   30  59  33  |   15.7    |   12.5    |   0.30    |   0.2 |   50  |   S   |   0.062000    |       ,   MCG5-32-52  ,   CGCG161-105 ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5260            |   GALXY   |   HYA |   13  40  19.8    |   -   23  51  30  |   12.8    |   13.5    |   1.60    |   1.4 |       |   SBbc    |   0.021688    |   PGC48371    ,   ESO509-92   ,   MCG-4-32-50 ,   AM1337-233  ,   IRAS13375-2336  ,       ,       ,       ,       ,       ,       ,   
NGC 5261            |   GALXY   |   VIR |   13  40  16.0    |   +   5   4   37  |   14.4    |   13.3    |   0.80    |   0.4 |   141 |   S   |   0.022819    |   PGC48360    ,   CGCG45-67   ,   NPM1G+05.0394   ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5262            |   GALXY   |   UMI |   13  35  38.5    |   +   75  2   24  |   14.2    |   14.1    |   1.20    |   0.7 |   14  |   E-S0    |   0.030625    |   PGC47923    ,   UGC8606 ,   CGCG353-22  ,   NPM1G+75.0089   ,   KCPG386B    ,       ,       ,       ,       ,       ,       ,   
NGC 5263            |   GALXY   |   CVN |   13  39  55.6    |   +   28  23  59  |   13.4    |   12.8    |   1.60    |   0.4 |   26  |   Sc  |   0.016111    |   PGC48333    ,   UGC8648 ,   MCG5-32-58  ,   CGCG161-113 ,   KUG1337+286 ,   IRAS13376+2839  ,       ,       ,       ,       ,       ,   
NGC 5264            |   GALXY   |   HYA |   13  41  36.6    |   -   29  54  43  |   12.0    |   13.3    |   2.60    |   1.5 |   54  |   IBm |   0.001594    |   PGC48467    ,   ESO445-12   ,   MCG-5-32-66 ,   UGCA370 ,   DDO242  ,   AM1383-293  ,       ,       ,       ,       ,       ,   
NGC 5265            |   GALXY   |   CVN |   13  40  9.0 |   +   36  51  41  |   13.9    |   12.8    |   0.70    |   0.6 |   66  |   SBcd    |   0.019112    |   PGC48354    ,   MCG6-30-68  ,   CGCG190-40  ,   KUG1337+371 ,   IRAS13379+3706  ,       ,       ,       ,       ,       ,       ,   
NGC 5266            |   GALXY   |   CEN |   13  43  1.8 |   -   48  10  9   |   11.1    |   13.0    |   3.30    |   2.3 |   103 |   E-S0    |   0.010014    |   PGC48593    ,   ESO220-33   ,   AM1339-475  ,   IRAS13399-4755  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5266    A       |   GALXY   |   CEN |   13  40  37.0    |   -   48  20  32  |   12.0    |   14.1    |   3.10    |   2.5 |   44  |   SBc |   0.009570    |   PGC48390    ,   ESO220-30   ,   AM1337-480  ,   IRAS13375-4805  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5267            |   GALXY   |   CVN |   13  40  40.0    |   +   38  47  40  |   13.5    |   13.0    |   1.40    |   0.5 |   56  |   SBb |   0.019724    |   PGC48393    ,   UGC8655 ,   MCG7-28-49  ,   CGCG218-36  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5268            |   STARS   |   VIR |   13  42  12.3    |   -   13  51  37  |   11.4    |       |       |       |       |   *   |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5269            |   OPNCL   |   CEN |   13  44  44.1    |   -   62  54  54  |       |       |   3.00    |       |       |   OCL |       |       ,   ESO97-SC4   ,   inMilkyWay  ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5270            |   GALXY   |   VIR |   13  42  10.9    |   +   4   15  45  |   13.5    |   13.2    |   1.10    |   0.8 |   20  |   SBb |   0.023520    |   PGC48527    ,   UGC8673 ,   MCG1-35-31  ,   CGCG45-75   ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5271            |   GALXY   |   CVN |   13  41  42.4    |   +   30  7   31  |   14.1    |   13.9    |   0.90    |   0.7 |   168 |   SBa |   0.037109    |   PGC48477    ,   MCG5-32-65  ,   CGCG161-120 ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5272            |   GLOCL   |   CVN |   13  42  11.2    |   +   28  22  34  |   6.3 |       |   18.00   |       |       |   VI  |       |       ,   M3  ,   GCL25   ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5273            |   GALXY   |   CVN |   13  42  8.3 |   +   35  39  14  |   11.6    |   13.6    |   2.80    |   2.5 |   10  |   S0  |   0.003549    |   PGC48521    ,   UGC8675 ,   MCG6-30-72  ,   CGCG190-41  ,   KCPG391A    ,       ,       ,       ,       ,       ,       ,   
NGC 5274            |   GALXY   |   CVN |   13  42  23.3    |   +   29  50  52  |   14.6    |   12.7    |   0.40    |   0.4 |       |   E0  |   0.044324    |   PGC48536    ,   MCG5-32-66  ,   CGCG161-125 ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5275            |   GALXY   |   CVN |   13  42  23.6    |   +   29  49  31  |   14.2    |   12.7    |   0.70    |   0.7 |       |   S0  |   0.041836    |   PGC48544    ,   MCG5-32-67  ,   CGCG161-124 ,   VV543   ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5276            |   GALXY   |   CVN |   13  42  21.9    |   +   35  37  27  |   13.8    |   13.1    |   0.90    |   0.5 |   153 |   SBb |   0.018127    |   PGC48542    ,   UGC8680 ,   MCG6-30-74  ,   CGCG190-43  ,   IRAS13400+3553  ,   KUG1340+358 ,   KCPG391B    ,       ,       ,       ,       ,   
NGC 5277            |   GALXY   |   CVN |   13  42  38.4    |   +   29  57  15  |   14.5    |   13.4    |   0.60    |   0.4 |   138 |   Sbc |   0.039777    |   PGC48563    ,   CGCG161-129 ,   KUG1340+302 ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5278            |   GALXY   |   UMA |   13  41  39.9    |   +   55  40  14  |   12.9    |   13.0    |   1.30    |   1.0 |   57  |   Sb/P    |   0.025154    |   PGC48473    ,   UGC8677 ,   MCG9-22-101 ,   MK271   ,   Arp239  ,   CGCG271-58  ,   CGCG272-3   ,   VV19    ,   IRAS13397+5555  ,   KCPG390A    ,   1ZW69   ,   
NGC 5279            |   GALXY   |   UMA |   13  41  43.7    |   +   55  40  24  |   14.3    |   12.8    |   0.70    |   0.4 |   29  |   SBa/P   |   0.025284    |   PGC48482    ,   UGC8678 ,   MCG9-22-102 ,   MK271A  ,   Arp239  ,   CGCG271-58  ,   CGCG272-3   ,   VV19    ,   KCPG390B    ,   1ZW69   ,       ,   
NGC 5280            |   GALXY   |   CVN |   13  42  55.5    |   +   29  52  9   |   13.6    |   13.1    |   0.80    |   0.8 |       |   E0  |   0.036415    |   PGC48580    ,   MCG5-32-72  ,   CGCG161-131 ,   NPM1G+30.0309   ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5281            |   OPNCL   |   CEN |   13  46  36.7    |   -   62  54  34  |   5.9 |       |   8.00    |       |       |   I3m |       |       ,   OCL911  ,   ESO97-SC5   ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5282            |   GALXY   |   CVN |   13  43  24.8    |   +   30  4   12  |   13.3    |   13.0    |   1.10    |   0.8 |   96  |   E3  |   0.040461    |   PGC48614    ,   UGC8687 ,   MCG5-32-75  ,   CGCG161-133 ,   NPM1G+30.0310   ,       ,       ,       ,       ,       ,       ,   
NGC 5283            |   GALXY   |   DRA |   13  41  5.7 |   +   67  40  23  |   13.2    |   13.2    |   1.10    |   1.0 |   0   |   S0  |   0.010404    |   PGC48425    ,   UGC8672 ,   MCG11-17-7  ,   MK270   ,   CGCG317-6   ,   NPM1G+67.0098   ,       ,       ,       ,       ,       ,   
NGC 5284            |   OPNCL   |   CEN |   13  47  6.0 |   -   59  13  39  |       |       |   30.00   |   20.0    |       |   OCL |       |       ,   ESO133-?4   ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5285            |   GALXY   |   VIR |   13  44  25.7    |   +   2   6   38  |   13.9    |   13.5    |   0.80    |   0.8 |       |   E0  |   0.072250    |   PGC48688    ,   CGCG17-65   ,   NPM1G+02.0351   ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5286            |   GLOCL   |   CEN |   13  46  26.5    |   -   51  22  22  |   7.4 |       |   11.00   |       |       |   V   |       |       ,   GCL26   ,   ESO220-SC38 ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5287            |   GALXY   |   CVN |   13  44  52.5    |   +   29  46  15  |   15.3    |   13.5    |   0.70    |   0.3 |   100 |   S0  |   0.061856    |   PGC48741    ,   MCG5-32-79  ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5288            |   OPNCL   |   CIR |   13  48  45.6    |   -   64  41  11  |   11.8    |       |   3.00    |       |       |   II2p    |       |       ,   OCL910  ,   ESO97-SC7   ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5289            |   GALXY   |   CVN |   13  45  8.7 |   +   41  30  13  |   13.0    |   13.0    |   1.90    |   0.6 |   100 |   SBab    |   0.008426    |   PGC48749    ,   UGC8699 ,   MCG7-28-58  ,   CGCG218-42  ,   IRAS13430+4145  ,       ,       ,       ,       ,       ,       ,   
NGC 5290            |   GALXY   |   CVN |   13  45  19.1    |   +   41  42  47  |   12.5    |   13.4    |   3.70    |   1.0 |   95  |   Sbc |   0.008583    |   PGC48767    ,   UGC8700 ,   MCG7-28-61  ,   CGCG218-43  ,   IRAS13432+4157  ,       ,       ,       ,       ,       ,       ,   
NGC 5291        -1  |   GALXY   |   CEN |   13  47  24.3    |   -   30  24  19  |   14.1    |   14.0    |   1.20    |   0.8 |   168 |   E3  |   0.014602    |   PGC48893    ,   ESO445-30   ,   MCG-5-33-6  ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5291        -2  |   GALXY   |   CEN |   13  47  23.1    |   -   30  25  2   |   14.7    |   13.3    |   0.80    |   0.4 |   60  |   S/P |   0.014377    |   PGC48894    ,   MCG-5-33-5  ,   AM1344-301  ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5292            |   GALXY   |   CEN |   13  47  40.0    |   -   30  56  22  |   11.8    |   12.8    |   1.80    |   1.6 |   55  |   Sab |   0.014897    |   PGC48909    ,   ESO445-31   ,   MCG-5-33-8  ,   IRAS13447-3041  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5293            |   GALXY   |   BOO |   13  46  52.6    |   +   16  16  22  |   13.1    |   14.1    |   1.80    |   1.5 |   120 |   Sc  |   0.019297    |   PGC48854    ,   UGC8710 ,   MCG3-35-24  ,   CGCG102-57  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5294            |   GALXY   |   UMA |   13  45  18.2    |   +   55  17  25  |   14.3    |   12.8    |   0.60    |   0.5 |   120 |   E2  |   0.006543    |   PGC48761    ,   CGCG271-61  ,   CGCG272-6   ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5295            |   GALXY   |   CAM |   13  38  39.3    |   +   79  27  34  |   14.3    |   12.4    |   0.40    |   0.4 |       |   E-S0    |   0.023133    |   PGC48215    ,   MCG13-10-9  ,   CGCG353-23  ,   NPM1G+79.0112   ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5296            |   GALXY   |   CVN |   13  46  18.6    |   +   43  51  6   |   14.4    |   13.6    |   0.90    |   0.6 |   177 |   S0-a    |   0.007519    |   PGC48811    ,   MCG7-28-62  ,   CGCG218-44  ,   NPM1G+44.0258   ,   KCPG394A    ,       ,       ,       ,       ,       ,       ,   
NGC 5297            |   GALXY   |   CVN |   13  46  23.4    |   +   43  52  21  |   11.8    |   13.8    |   5.60    |   1.3 |   148 |   SBc |   0.008036    |   PGC48815    ,   UGC8709 ,   MCG7-28-63  ,   CGCG218-45  ,   KCPG394B    ,   IRAS13442+4407  ,       ,       ,       ,       ,       ,   
NGC 5298            |   GALXY   |   CEN |   13  48  36.3    |   -   30  25  45  |   13.1    |   12.9    |   1.40    |   0.6 |   69  |   SBb |   0.014510    |   PGC48985    ,   ESO445-39   ,   MCG-5-33-15 ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5299            |   STARS   |   CEN |   13  50  48.0    |   -   60  24  0   |       |       |   30.00   |       |       |   *Cloud  |       |       ,   ESO133-?5   ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5300            |   GALXY   |   VIR |   13  48  15.9    |   +   3   57  2   |   11.4    |   13.8    |   3.80    |   2.4 |   150 |   SBc |   0.003906    |   PGC48959    ,   UGC8727 ,   MCG1-35-38  ,   CGCG45-108  ,   IRAS13457+0411  ,       ,       ,       ,       ,       ,       ,   
NGC 5301            |   GALXY   |   CVN |   13  46  24.2    |   +   46  6   27  |   12.7    |   13.9    |   4.00    |   0.8 |   151 |   SBc |   0.005014    |   PGC48816    ,   UGC8711 ,   MCG8-25-41  ,   CGCG246-23  ,   IRAS13443+4621  ,       ,       ,       ,       ,       ,       ,   
NGC 5302            |   GALXY   |   CEN |   13  48  49.8    |   -   30  30  43  |   12.1    |   12.6    |   1.70    |   1.0 |   153 |   SB0-a   |   0.011962    |   PGC49007    ,   ESO445-43   ,   MCG-5-33-18 ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5303            |   GALXY   |   CVN |   13  47  45.2    |   +   38  18  16  |   12.4    |   11.1    |   0.90    |   0.4 |   92  |   Sc/P    |   0.004733    |   PGC48917    ,   NGC5303A    ,   UGC8725 ,   MCG7-28-67  ,   IRAS13455+3833  ,   KCPG397A    ,   KUG1345+385A    ,   ARAK428 ,   CGCG218-47  ,       ,       ,   
NGC 5303    A       |   NONEX   |   CVN |   13  47  45.2    |   +   38  18  16  |   12.4    |   11.1    |   0.90    |   0.4 |   92  |   Sc/P    |   0.004733    |   PGC48917    ,   NGC5303 ,   UGC8725 ,   MCG7-28-67  ,   IRAS13455+3833  ,   KCPG397A    ,   KUG1345+385A    ,   ARAK428 ,   CGCG218-47  ,       ,       ,   
NGC 5303    B       |   GALXY   |   CVN |   13  47  45.4    |   +   38  15  34  |   14.6    |   12.8    |   0.70    |   0.3 |   110 |   Sbc |   0.004660    |   PGC48920    ,   MCG7-28-66  ,   CGCG218-46  ,   KUG1345+385B    ,   KCPG397B    ,       ,       ,       ,       ,       ,       ,   
NGC 5304            |   GALXY   |   CEN |   13  50  1.4 |   -   30  34  43  |   12.5    |   13.0    |   1.50    |   1.0 |   146 |   E-S0    |   0.012402    |   PGC49090    ,   ESO445-52   ,   MCG-5-33-22 ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5305            |   GALXY   |   CVN |   13  47  55.7    |   +   37  49  34  |   13.6    |   14.0    |   1.50    |   1.1 |   30  |   SBb |   0.018873    |   PGC48930    ,   UGC8729 ,   MCG6-30-87  ,   CGCG190-57  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5306            |   GALXY   |   VIR |   13  49  11.2    |   -   7   13  24  |   12.2    |   12.4    |   1.30    |   1.0 |   30  |   S0  |   0.024060    |   PGC49039    ,   MCG-1-35-14 ,   VV135   ,   HCG67A  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5307            |   PLNNB   |   CEN |   13  51  3.3 |   -   51  12  19  |   11.2    |       |   0.30    |       |       |   PN  |       |       ,   PK312+10.1  ,   ESO221-PN11 ,   AM1347-505  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5308            |   GALXY   |   UMA |   13  47  0.0 |   +   60  58  22  |   11.4    |   12.3    |   3.70    |   0.7 |   60  |   S0  |   0.006808    |   PGC48860    ,   UGC8722 ,   MCG10-20-29 ,   CGCG295-12  ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5309            |   NONEX   |   VIR |   13  49  55.0    |   -   15  46  18  |       |       |       |       |       |   NF  |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5310            |   STARS   |   VIR |   13  49  47.8    |   +   0   4   10  |       |       |       |       |       |   *   |       |       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5311            |   GALXY   |   CVN |   13  48  55.8    |   +   39  59  11  |   12.3    |   14.0    |   2.60    |   2.3 |   110 |   S0-a    |   0.009000    |   PGC49011    ,   UGC8735 ,   MCG7-28-72  ,   CGCG218-52  ,   IRAS13467+4014  ,       ,       ,       ,       ,       ,       ,   
NGC 5312            |   GALXY   |   CVN |   13  49  50.5    |   +   33  37  20  |   13.9    |   12.5    |   0.80    |   0.4 |   36  |   S0-a    |   0.014367    |   PGC49075    ,   MCG6-30-92  ,   CGCG190-61  ,   NPM1G+33.0291   ,       ,       ,       ,       ,       ,       ,       ,   
NGC 5313            |   GALXY   |   CVN |   13  49  44.3    |   +   39  59  7   |   12.0    |   12.7    |   1.70    |   1.0 |   43  |   Sb  |   0.008466    |   PGC49069    ,   UGC8744 ,   MCG7-28-74  ,   CGCG218-54  ,   IRAS13475+4013  ,       ,       ,       ,       ,       ,       ,   
